OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7656690,57396,4,28 March 2021,2,05 April 2021,14 April 2021,17771.65
7656691,57353,4,28 March 2021,5,02 April 2021,13 April 2021,42807.095
7656692,57184,4,28 March 2021,3,07 April 2021,27 April 2021,1662.5
7656693,57384,2,29 March 2021,5,03 April 2021,15 April 2021,13712.58
7656694,57175,5,29 March 2021,4,07 April 2021,25 April 2021,560
7656695,57355,5,29 March 2021,5,03 April 2021,04 April 2021,1048.71
7656696,57366,5,29 March 2021,2,05 April 2021,09 April 2021,24533
7656697,57417,4,29 March 2021,1,02 April 2021,12 April 2021,7442.3
7656698,57222,4,29 March 2021,5,30 March 2021,07 April 2021,25441
7656699,57170,4,29 March 2021,8,31 March 2021,03 April 2021,741
7656700,57157,5,30 March 2021,4,31 March 2021,11 April 2021,77414.85
7656701,57166,3,30 March 2021,8,02 April 2021,09 April 2021,56041.7
7656702,57311,5,30 March 2021,3,02 April 2021,20 April 2021,50545.34
7656703,57083,6,30 March 2021,5,05 April 2021,14 April 2021,10602.54
7656704,57311,4,30 March 2021,6,01 April 2021,18 April 2021,10001.6
7656705,57250,4,30 March 2021,5,04 April 2021,16 April 2021,8815.9335
7656706,57179,4,30 March 2021,3,31 March 2021,08 April 2021,2288.55
7656707,57307,1,30 March 2021,5,09 April 2021,11 April 2021,13146.3
7656708,57334,6,30 March 2021,5,31 March 2021,15 April 2021,440
7656709,57149,4,30 March 2021,8,05 April 2021,17 April 2021,35154.3225
7656710,57138,4,30 March 2021,1,03 April 2021,11 April 2021,10024.305
7656711,57349,3,30 March 2021,6,07 April 2021,24 April 2021,2538
7656712,57394,4,30 March 2021,8,09 April 2021,11 April 2021,44291.375
7656713,57088,4,30 March 2021,6,03 April 2021,20 April 2021,10389.01
7656714,57370,4,30 March 2021,8,31 March 2021,06 April 2021,8810.775
7656715,57414,5,30 March 2021,6,01 April 2021,18 April 2021,18581.78
7656716,57083,4,30 March 2021,7,06 April 2021,21 April 2021,15374.8
7656717,57285,4,31 March 2021,2,02 April 2021,11 April 2021,46431.63
7656718,57199,5,31 March 2021,8,10 April 2021,29 April 2021,36457.6
7656719,57334,4,31 March 2021,2,10 April 2021,20 April 2021,20244.31
7656720,57244,6,31 March 2021,2,08 April 2021,21 April 2021,17905
7656721,57156,4,31 March 2021,1,09 April 2021,24 April 2021,47165.2675
7656722,57351,4,31 March 2021,4,09 April 2021,12 April 2021,1274.52
7656723,57312,4,31 March 2021,2,04 April 2021,19 April 2021,14445.073
7656724,57190,5,31 March 2021,5,06 April 2021,22 April 2021,1680
7656725,57362,4,31 March 2021,2,10 April 2021,28 April 2021,7581
7656726,57103,3,01 April 2021,4,08 April 2021,11 April 2021,19920.15
7656727,57202,4,01 April 2021,2,08 April 2021,15 April 2021,38075.2
7656728,57396,4,01 April 2021,4,11 April 2021,26 April 2021,126297.38
7656729,57143,4,01 April 2021,1,08 April 2021,20 April 2021,16737.25
7656730,57350,4,01 April 2021,1,02 April 2021,19 April 2021,25784.65
7656731,57233,6,01 April 2021,2,04 April 2021,15 April 2021,1524
7656732,57225,4,01 April 2021,1,09 April 2021,27 April 2021,15062.5
7656733,57086,1,01 April 2021,4,11 April 2021,01 May 2021,28303.2
7656734,57211,3,01 April 2021,5,02 April 2021,13 April 2021,40838
7656735,57380,2,02 April 2021,7,08 April 2021,23 April 2021,34062.88
7656736,57412,4,02 April 2021,6,12 April 2021,23 April 2021,18874
7656737,57386,4,02 April 2021,4,05 April 2021,14 April 2021,48936.4
7656738,57372,4,02 April 2021,5,05 April 2021,22 April 2021,16479.4
7656739,57237,4,02 April 2021,2,09 April 2021,23 April 2021,13735
7656740,57325,3,03 April 2021,2,12 April 2021,25 April 2021,15864.75
7656741,57368,4,03 April 2021,8,08 April 2021,22 April 2021,4640.16
7656742,57410,3,03 April 2021,3,12 April 2021,30 April 2021,43568
7656743,57209,4,03 April 2021,8,13 April 2021,29 April 2021,22745
7656744,57143,6,03 April 2021,7,09 April 2021,28 April 2021,10317
7656745,57086,6,03 April 2021,3,08 April 2021,23 April 2021,31362.85
7656746,57327,1,03 April 2021,1,09 April 2021,26 April 2021,8295
7656747,57360,5,03 April 2021,1,12 April 2021,30 April 2021,5950
7656748,57151,5,03 April 2021,2,08 April 2021,19 April 2021,21574
7656749,57119,3,04 April 2021,6,10 April 2021,29 April 2021,8075
7656750,57398,5,04 April 2021,3,07 April 2021,10 April 2021,7941.45
7656751,57303,5,04 April 2021,2,14 April 2021,23 April 2021,74228.9
7656752,57315,5,05 April 2021,3,13 April 2021,24 April 2021,52435.5
7656753,57212,3,05 April 2021,3,08 April 2021,16 April 2021,21530.8
7656754,57389,4,05 April 2021,4,15 April 2021,29 April 2021,27991.32
7656755,57189,4,05 April 2021,5,15 April 2021,23 April 2021,3852
7656756,57243,4,05 April 2021,4,13 April 2021,30 April 2021,28205.8
7656757,57314,4,05 April 2021,5,08 April 2021,23 April 2021,9741
7656758,57343,3,05 April 2021,1,08 April 2021,28 April 2021,5265
7656759,57230,3,05 April 2021,3,10 April 2021,13 April 2021,33004.45
7656760,57097,6,05 April 2021,2,14 April 2021,19 April 2021,16043.1
7656761,57313,4,06 April 2021,2,08 April 2021,11 April 2021,522.5
7656762,57312,4,06 April 2021,3,16 April 2021,03 May 2021,44106.81
7656763,57372,4,06 April 2021,6,14 April 2021,23 April 2021,3290.5
7656764,57114,3,06 April 2021,4,16 April 2021,23 April 2021,625
7656765,57298,4,06 April 2021,4,16 April 2021,27 April 2021,19420
7656766,57404,4,06 April 2021,4,09 April 2021,10 April 2021,19661
7656767,57398,4,06 April 2021,3,13 April 2021,26 April 2021,22302.28
7656768,57418,5,06 April 2021,6,15 April 2021,16 April 2021,1328
7656769,57135,4,06 April 2021,4,13 April 2021,26 April 2021,33049.5
7656770,57215,4,06 April 2021,4,09 April 2021,22 April 2021,33953.61
7656771,57114,5,07 April 2021,1,09 April 2021,19 April 2021,48035.8
7656772,57344,3,07 April 2021,6,16 April 2021,03 May 2021,15891.46
7656773,57390,6,07 April 2021,8,11 April 2021,24 April 2021,45061
7656774,57409,4,07 April 2021,8,12 April 2021,21 April 2021,19260
7656775,57188,4,07 April 2021,8,17 April 2021,23 April 2021,26689.18
7656776,57340,4,07 April 2021,8,15 April 2021,29 April 2021,4703.4
7656777,57422,4,07 April 2021,8,11 April 2021,18 April 2021,31028.9
7656778,57271,3,07 April 2021,5,13 April 2021,23 April 2021,1350.5
7656779,57402,4,07 April 2021,6,14 April 2021,16 April 2021,46411.46
7656780,57183,3,07 April 2021,2,13 April 2021,14 April 2021,11783
7656781,57129,6,08 April 2021,6,10 April 2021,25 April 2021,12023
7656782,57315,4,08 April 2021,5,13 April 2021,03 May 2021,26496.65
7656783,57348,3,08 April 2021,6,11 April 2021,17 April 2021,30212.25
7656784,57142,3,08 April 2021,6,11 April 2021,17 April 2021,24196.6
7656785,57150,4,08 April 2021,1,14 April 2021,22 April 2021,7804
7656786,57401,3,08 April 2021,1,09 April 2021,23 April 2021,25975.75
7656787,57198,5,09 April 2021,2,11 April 2021,01 May 2021,41270.49
7656788,57311,6,09 April 2021,2,17 April 2021,30 April 2021,18271.4
7656789,57366,6,09 April 2021,2,19 April 2021,21 April 2021,8385
7656790,57137,4,09 April 2021,6,14 April 2021,16 April 2021,9320
7656791,57386,6,09 April 2021,6,15 April 2021,05 May 2021,22727
7656792,57259,3,09 April 2021,2,16 April 2021,01 May 2021,16781.12
7656793,57205,4,09 April 2021,2,17 April 2021,18 April 2021,9036
7656794,57221,4,09 April 2021,3,18 April 2021,02 May 2021,3180
7656795,57359,3,09 April 2021,4,13 April 2021,19 April 2021,5764
7656796,57148,3,09 April 2021,1,16 April 2021,26 April 2021,16093.2
7656797,57305,4,09 April 2021,4,19 April 2021,02 May 2021,25916
7656798,57408,4,09 April 2021,2,15 April 2021,19 April 2021,55609.61
7656799,57191,4,09 April 2021,7,16 April 2021,25 April 2021,12569.75
7656800,57292,3,09 April 2021,1,14 April 2021,24 April 2021,28278.7
7656801,57306,3,09 April 2021,4,10 April 2021,28 April 2021,2430
7656802,57297,5,09 April 2021,2,10 April 2021,17 April 2021,7009.25
7656803,57339,4,09 April 2021,8,12 April 2021,01 May 2021,33442.86
7656804,57236,4,09 April 2021,6,13 April 2021,16 April 2021,11203.75
7656805,57125,4,10 April 2021,6,12 April 2021,22 April 2021,1647.7
7656806,57291,4,10 April 2021,3,17 April 2021,25 April 2021,6818
7656807,57362,5,10 April 2021,1,16 April 2021,25 April 2021,13737.5
7656808,57425,4,10 April 2021,7,18 April 2021,06 May 2021,20183.35
7656809,57396,4,10 April 2021,7,19 April 2021,02 May 2021,4260.75
7656810,57202,5,10 April 2021,4,11 April 2021,18 April 2021,115345.7
7656811,57128,6,10 April 2021,5,18 April 2021,20 April 2021,60536.85
7656812,57146,4,11 April 2021,6,21 April 2021,27 April 2021,14651
7656813,57167,3,11 April 2021,4,14 April 2021,27 April 2021,360
7656814,57404,4,11 April 2021,6,12 April 2021,01 May 2021,11965.91
7656815,57183,5,11 April 2021,8,21 April 2021,01 May 2021,31445.5
7656816,57335,3,11 April 2021,2,12 April 2021,17 April 2021,36320
7656817,57312,4,11 April 2021,7,14 April 2021,02 May 2021,15195
7656818,57344,4,11 April 2021,6,19 April 2021,06 May 2021,1683
7656819,57082,2,11 April 2021,5,15 April 2021,26 April 2021,64328
7656820,57417,4,11 April 2021,3,21 April 2021,06 May 2021,20740
7656821,57383,4,12 April 2021,7,18 April 2021,06 May 2021,12807
7656822,57362,6,12 April 2021,6,17 April 2021,25 April 2021,105
7656823,57300,3,12 April 2021,5,15 April 2021,05 May 2021,8831.36
7656824,57426,4,12 April 2021,8,17 April 2021,23 April 2021,10929.87
7656825,57334,3,12 April 2021,7,16 April 2021,20 April 2021,53419.66
7656826,57194,4,12 April 2021,1,16 April 2021,24 April 2021,2601.47
7656827,57275,3,12 April 2021,4,20 April 2021,23 April 2021,15243.5
7656828,57219,6,12 April 2021,5,18 April 2021,20 April 2021,24626.55
7656829,57361,4,12 April 2021,6,22 April 2021,27 April 2021,988
7656830,57235,4,13 April 2021,6,20 April 2021,27 April 2021,27400.5
7656831,57271,6,13 April 2021,3,16 April 2021,23 April 2021,534.6
7656832,57241,5,13 April 2021,5,18 April 2021,20 April 2021,26712
7656833,57400,5,13 April 2021,5,16 April 2021,17 April 2021,7125
7656834,57370,4,13 April 2021,1,17 April 2021,18 April 2021,1918.75
7656835,57176,5,13 April 2021,1,18 April 2021,01 May 2021,2844
7656836,57104,4,14 April 2021,8,17 April 2021,05 May 2021,1020
7656837,57379,4,14 April 2021,3,23 April 2021,03 May 2021,3375
7656838,57322,3,14 April 2021,5,24 April 2021,07 May 2021,3666
7656839,57330,4,14 April 2021,7,22 April 2021,04 May 2021,6850.52
7656840,57110,6,14 April 2021,6,16 April 2021,24 April 2021,30825
7656841,57357,3,14 April 2021,3,22 April 2021,04 May 2021,28051
7656842,57411,4,15 April 2021,6,22 April 2021,27 April 2021,9395
7656843,57239,4,15 April 2021,1,24 April 2021,27 April 2021,10743.8
7656844,57244,4,15 April 2021,1,19 April 2021,06 May 2021,25344
7656845,57273,4,15 April 2021,4,18 April 2021,23 April 2021,6753.92
7656846,57238,4,15 April 2021,3,25 April 2021,11 May 2021,16802
7656847,57297,6,15 April 2021,6,16 April 2021,01 May 2021,18898.2
7656848,57093,3,15 April 2021,7,19 April 2021,22 April 2021,8070
7656849,57168,4,15 April 2021,6,17 April 2021,06 May 2021,45305.5
7656850,57328,5,15 April 2021,4,16 April 2021,29 April 2021,12277.35
7656851,57309,4,15 April 2021,1,20 April 2021,21 April 2021,24030.7
7656852,57243,4,16 April 2021,1,21 April 2021,24 April 2021,4790
7656853,57430,6,16 April 2021,2,22 April 2021,30 April 2021,12717
7656854,57208,4,16 April 2021,4,21 April 2021,27 April 2021,1780
7656855,57355,5,16 April 2021,5,19 April 2021,04 May 2021,75703.1
7656856,57218,3,16 April 2021,1,20 April 2021,03 May 2021,15265
7656857,57403,4,16 April 2021,6,26 April 2021,13 May 2021,2921.07
7656858,57096,4,17 April 2021,2,18 April 2021,19 April 2021,13040.75
7656859,57343,6,17 April 2021,6,19 April 2021,29 April 2021,7218
7656860,57179,4,17 April 2021,6,24 April 2021,09 May 2021,6905
7656861,57259,3,17 April 2021,7,22 April 2021,05 May 2021,53365.82
7656862,57251,3,17 April 2021,8,25 April 2021,29 April 2021,16830.3
7656863,57103,5,18 April 2021,3,19 April 2021,26 April 2021,15960.36
7656864,57153,6,18 April 2021,7,20 April 2021,23 April 2021,21181.11
7656865,57389,4,18 April 2021,8,22 April 2021,03 May 2021,7275.09
7656866,57396,5,18 April 2021,2,21 April 2021,02 May 2021,14947.38
7656867,57403,4,18 April 2021,8,21 April 2021,25 April 2021,5760
7656868,57193,4,18 April 2021,8,28 April 2021,08 May 2021,18295.45
7656869,57229,4,18 April 2021,5,25 April 2021,06 May 2021,91391.24
7656870,57358,5,18 April 2021,7,21 April 2021,04 May 2021,22371
7656871,57345,4,18 April 2021,2,26 April 2021,02 May 2021,750
7656872,57403,6,18 April 2021,3,27 April 2021,03 May 2021,1260
7656873,57298,4,18 April 2021,1,21 April 2021,23 April 2021,11318.75
7656874,57430,3,19 April 2021,6,20 April 2021,04 May 2021,25820
7656875,57280,3,19 April 2021,5,24 April 2021,29 April 2021,904.5
7656876,57359,4,19 April 2021,7,29 April 2021,03 May 2021,21186.2
7656877,57209,4,19 April 2021,1,20 April 2021,09 May 2021,3579
7656878,57392,6,19 April 2021,1,21 April 2021,05 May 2021,49337.75
7656879,57324,3,19 April 2021,4,29 April 2021,03 May 2021,4078.2
7656880,57265,5,19 April 2021,1,23 April 2021,24 April 2021,26173.5
7656881,57231,4,19 April 2021,7,21 April 2021,01 May 2021,11080
7656882,57386,2,20 April 2021,1,28 April 2021,04 May 2021,32303.3
7656883,57158,4,20 April 2021,4,29 April 2021,19 May 2021,33251.75
7656884,57334,5,20 April 2021,6,24 April 2021,26 April 2021,8491
7656885,57413,4,20 April 2021,4,27 April 2021,14 May 2021,2670.87
7656886,57099,4,20 April 2021,2,23 April 2021,05 May 2021,3914
7656887,57362,4,20 April 2021,4,28 April 2021,06 May 2021,19166.1
7656888,57194,4,21 April 2021,3,22 April 2021,09 May 2021,25553
7656889,57354,4,21 April 2021,7,27 April 2021,04 May 2021,7367.5
7656890,57358,5,22 April 2021,8,28 April 2021,30 April 2021,9853
7656891,57263,4,22 April 2021,3,01 May 2021,02 May 2021,13373
7656892,57135,3,22 April 2021,3,30 April 2021,05 May 2021,35410.75
7656893,57251,4,22 April 2021,4,26 April 2021,27 April 2021,18653
7656894,57332,4,22 April 2021,7,28 April 2021,11 May 2021,62444.2
7656895,57312,4,22 April 2021,1,28 April 2021,05 May 2021,8694
7656896,57245,5,22 April 2021,2,30 April 2021,02 May 2021,19090.2
7656897,57401,3,22 April 2021,5,26 April 2021,30 April 2021,7091
7656898,57328,4,22 April 2021,2,30 April 2021,11 May 2021,41052.5
7656899,57263,5,22 April 2021,8,30 April 2021,20 May 2021,28337
7656900,57346,5,22 April 2021,2,23 April 2021,25 April 2021,1837
7656901,57249,4,22 April 2021,4,02 May 2021,07 May 2021,6480.15
7656902,57185,5,23 April 2021,3,02 May 2021,06 May 2021,8243
7656903,57438,6,23 April 2021,8,25 April 2021,11 May 2021,2802.8
7656904,57341,4,23 April 2021,4,29 April 2021,14 May 2021,7405.5
7656905,57366,6,23 April 2021,3,01 May 2021,19 May 2021,40761.1
7656906,57348,4,23 April 2021,8,26 April 2021,28 April 2021,11624.64
7656907,57157,3,23 April 2021,1,01 May 2021,02 May 2021,35082.5
7656908,57090,3,23 April 2021,1,24 April 2021,03 May 2021,11782
7656909,57398,4,23 April 2021,1,24 April 2021,04 May 2021,25184.4
7656910,57309,4,23 April 2021,4,26 April 2021,16 May 2021,17686.65
7656911,57433,4,24 April 2021,6,26 April 2021,11 May 2021,20192.9
7656912,57353,4,24 April 2021,8,04 May 2021,23 May 2021,11005.8
7656913,57277,4,24 April 2021,5,01 May 2021,19 May 2021,24199.58
7656914,57241,4,24 April 2021,2,03 May 2021,13 May 2021,8346.32
7656915,57427,3,24 April 2021,5,29 April 2021,09 May 2021,16732.75
7656916,57331,4,24 April 2021,4,25 April 2021,14 May 2021,27137.1
7656917,57242,4,24 April 2021,5,04 May 2021,07 May 2021,2166.8
7656918,57302,5,25 April 2021,7,02 May 2021,13 May 2021,4231.21
7656919,57283,3,25 April 2021,6,28 April 2021,30 April 2021,3532.4
7656920,57337,6,25 April 2021,4,29 April 2021,19 May 2021,4045.44
7656921,57398,4,25 April 2021,6,28 April 2021,11 May 2021,34979.2
7656922,57291,4,25 April 2021,2,05 May 2021,08 May 2021,12151
7656923,57137,4,25 April 2021,6,26 April 2021,04 May 2021,11119
7656924,57436,3,25 April 2021,5,05 May 2021,22 May 2021,3562.5
7656925,57406,2,25 April 2021,2,26 April 2021,14 May 2021,20971.3
7656926,57339,3,25 April 2021,7,01 May 2021,09 May 2021,14970.4
7656927,57230,4,25 April 2021,3,05 May 2021,08 May 2021,21149
7656928,57236,4,25 April 2021,8,05 May 2021,08 May 2021,3022
7656929,57310,3,26 April 2021,6,05 May 2021,14 May 2021,23862.28
7656930,57404,4,26 April 2021,8,28 April 2021,06 May 2021,43600.9
7656931,57138,3,26 April 2021,1,03 May 2021,19 May 2021,17696.25
7656932,57207,4,26 April 2021,5,01 May 2021,10 May 2021,27263.16
7656933,57190,4,26 April 2021,1,06 May 2021,09 May 2021,360
7656934,57208,3,26 April 2021,5,04 May 2021,13 May 2021,13545.5
7656935,57087,3,26 April 2021,8,06 May 2021,26 May 2021,9850
7656936,57209,3,26 April 2021,3,30 April 2021,13 May 2021,35441.81
7656937,57290,4,26 April 2021,5,04 May 2021,24 May 2021,10242
7656938,57388,4,27 April 2021,7,02 May 2021,15 May 2021,17226.7
7656939,57083,4,27 April 2021,3,30 April 2021,17 May 2021,15312.5
7656940,57107,3,27 April 2021,3,28 April 2021,05 May 2021,29419.7
7656941,57337,6,27 April 2021,2,02 May 2021,12 May 2021,38519
7656942,57387,6,27 April 2021,5,04 May 2021,22 May 2021,6780
7656943,57314,4,27 April 2021,3,05 May 2021,12 May 2021,18267
7656944,57269,3,27 April 2021,3,02 May 2021,14 May 2021,23708.25
7656945,57433,6,28 April 2021,7,30 April 2021,16 May 2021,19118.75
7656946,57396,5,28 April 2021,6,07 May 2021,09 May 2021,71506
7656947,57194,4,28 April 2021,5,01 May 2021,11 May 2021,11310
7656948,57194,5,28 April 2021,4,07 May 2021,19 May 2021,24203
7656949,57276,4,28 April 2021,8,29 April 2021,18 May 2021,16081.88
7656950,57180,4,28 April 2021,3,01 May 2021,02 May 2021,8873.7
7656951,57381,3,28 April 2021,7,03 May 2021,16 May 2021,15548
7656952,57199,4,28 April 2021,7,01 May 2021,08 May 2021,4092
7656953,57345,4,28 April 2021,8,07 May 2021,17 May 2021,30522.3
7656954,57137,4,29 April 2021,1,01 May 2021,07 May 2021,19560
7656955,57216,4,29 April 2021,7,01 May 2021,11 May 2021,730
7656956,57254,5,29 April 2021,4,07 May 2021,16 May 2021,6385.5
7656957,57365,4,29 April 2021,2,04 May 2021,17 May 2021,14037.25
7656958,57419,5,29 April 2021,8,09 May 2021,19 May 2021,4998.5
7656959,57409,3,29 April 2021,1,03 May 2021,22 May 2021,17494
